source,target,relationship_type
C0523,I5230,USES_IP
C0523,I5231,USES_IP
C0523,P5230,HAS_PAYMENT_INSTRUMENT
C0523,P5231,HAS_PAYMENT_INSTRUMENT
C0524,D5240,USES_DEVICE
C0524,I5240,USES_IP
C0524,I5241,USES_IP
C0524,I5242,USES_IP
C0524,P5240,HAS_PAYMENT_INSTRUMENT
C0525,D5250,USES_DEVICE
C0525,D5251,USES_DEVICE
C0525,D5252,USES_DEVICE
C0525,I5250,USES_IP
C0525,I5251,USES_IP
C0525,P5250,HAS_PAYMENT_INSTRUMENT
C0525,P5251,HAS_PAYMENT_INSTRUMENT
C0526,D5260,USES_DEVICE
C0526,D5261,USES_DEVICE
C0526,D5262,USES_DEVICE
C0526,I5260,USES_IP
C0526,P5260,HAS_PAYMENT_INSTRUMENT
C0526,P5261,HAS_PAYMENT_INSTRUMENT
C0527,D5270,USES_DEVICE
C0527,D5271,USES_DEVICE
C0527,D5272,USES_DEVICE
C0527,I5270,USES_IP
C0527,I5271,USES_IP
C0527,P5270,HAS_PAYMENT_INSTRUMENT
C0527,P5271,HAS_PAYMENT_INSTRUMENT
C0528,D5280,USES_DEVICE
C0528,D5281,USES_DEVICE
C0528,D5282,USES_DEVICE
C0528,I5280,USES_IP
C0528,P5280,HAS_PAYMENT_INSTRUMENT
C0528,P5281,HAS_PAYMENT_INSTRUMENT
C0529,D5290,USES_DEVICE
C0529,I5290,USES_IP
C0529,I5291,USES_IP
C0529,P5290,HAS_PAYMENT_INSTRUMENT
C0529,P5291,HAS_PAYMENT_INSTRUMENT
C0530,D5300,USES_DEVICE
C0530,D5301,USES_DEVICE
C0530,D5302,USES_DEVICE
C0530,I5300,USES_IP
C0530,I5301,USES_IP
C0530,I5302,USES_IP
C0530,P5300,HAS_PAYMENT_INSTRUMENT
C0531,D5310,USES_DEVICE
C0531,D5311,USES_DEVICE
C0531,I5310,USES_IP
C0531,I5311,USES_IP
C0531,I5312,USES_IP
C0531,P5310,HAS_PAYMENT_INSTRUMENT
C0532,D5320,USES_DEVICE
C0532,I5320,USES_IP
C0532,P5320,HAS_PAYMENT_INSTRUMENT
C0532,P5321,HAS_PAYMENT_INSTRUMENT
C0533,D5330,USES_DEVICE
C0533,I5330,USES_IP
C0533,I5331,USES_IP
C0533,I5332,USES_IP
C0533,P5330,HAS_PAYMENT_INSTRUMENT
C0533,P5331,HAS_PAYMENT_INSTRUMENT
C0534,D5340,USES_DEVICE
C0534,D5341,USES_DEVICE
C0534,I5340,USES_IP
C0534,I0106,USES_IP
C0534,P5340,HAS_PAYMENT_INSTRUMENT
C0535,D5350,USES_DEVICE
C0535,D5351,USES_DEVICE
C0535,D5352,USES_DEVICE
C0535,I5350,USES_IP
C0535,I5351,USES_IP
C0535,I5352,USES_IP
C0535,P5350,HAS_PAYMENT_INSTRUMENT
C0535,P5351,HAS_PAYMENT_INSTRUMENT
C0536,D5360,USES_DEVICE
C0536,D5361,USES_DEVICE
C0536,I5360,USES_IP
C0536,I5361,USES_IP
C0536,P5360,HAS_PAYMENT_INSTRUMENT
C0537,D5370,USES_DEVICE
C0537,D5371,USES_DEVICE
C0537,I5370,USES_IP
C0537,P5370,HAS_PAYMENT_INSTRUMENT
C0537,P5371,HAS_PAYMENT_INSTRUMENT
C0538,D5380,USES_DEVICE
C0538,D5381,USES_DEVICE
C0538,I5380,USES_IP
C0538,P5380,HAS_PAYMENT_INSTRUMENT
C0539,D5390,USES_DEVICE
C0539,D5391,USES_DEVICE
C0539,I5390,USES_IP
C0539,I5391,USES_IP
C0539,P5390,HAS_PAYMENT_INSTRUMENT
C0539,P5391,HAS_PAYMENT_INSTRUMENT
C0540,D5400,USES_DEVICE
C0540,D5401,USES_DEVICE
C0540,I0108,USES_IP
C0540,I5401,USES_IP
C0540,P5400,HAS_PAYMENT_INSTRUMENT
C0540,P5401,HAS_PAYMENT_INSTRUMENT
C0541,D5410,USES_DEVICE
C0541,D5411,USES_DEVICE
C0541,I5410,USES_IP
C0541,P5410,HAS_PAYMENT_INSTRUMENT
C0542,D5420,USES_DEVICE
C0542,I5420,USES_IP
C0542,I5421,USES_IP
C0542,P5420,HAS_PAYMENT_INSTRUMENT
C0543,D5430,USES_DEVICE
C0543,D5431,USES_DEVICE
C0543,D5432,USES_DEVICE
C0543,I5430,USES_IP
C0543,P5430,HAS_PAYMENT_INSTRUMENT
C0544,D5440,USES_DEVICE
C0544,D5441,USES_DEVICE
C0544,I5440,USES_IP
C0544,I5441,USES_IP
C0544,I5442,USES_IP
C0544,P5440,HAS_PAYMENT_INSTRUMENT
C0545,D5450,USES_DEVICE
C0545,I5450,USES_IP
C0545,I5451,USES_IP
C0545,I5452,USES_IP
C0545,P5450,HAS_PAYMENT_INSTRUMENT
C0546,D5460,USES_DEVICE
C0546,D5461,USES_DEVICE
C0546,I5460,USES_IP
C0546,I0109,USES_IP
C0546,I5462,USES_IP
C0546,P5460,HAS_PAYMENT_INSTRUMENT
C0546,P5461,HAS_PAYMENT_INSTRUMENT
C0547,D5470,USES_DEVICE
C0547,D5471,USES_DEVICE
C0547,D5472,USES_DEVICE
C0547,I5470,USES_IP
C0547,P5470,HAS_PAYMENT_INSTRUMENT
C0548,D5480,USES_DEVICE
C0548,D5481,USES_DEVICE
C0548,I5480,USES_IP
C0548,I5481,USES_IP
C0548,P5480,HAS_PAYMENT_INSTRUMENT
C0548,P5481,HAS_PAYMENT_INSTRUMENT
C0549,D5490,USES_DEVICE
C0549,D5491,USES_DEVICE
C0549,D5492,USES_DEVICE
C0549,I5490,USES_IP
C0549,I5491,USES_IP
C0549,I5492,USES_IP
C0549,P5490,HAS_PAYMENT_INSTRUMENT
C0550,D5500,USES_DEVICE
C0550,D5501,USES_DEVICE
C0550,I5500,USES_IP
C0550,I5501,USES_IP
C0550,P5500,HAS_PAYMENT_INSTRUMENT
C0550,P5501,HAS_PAYMENT_INSTRUMENT
C0551,D5510,USES_DEVICE
C0551,D5511,USES_DEVICE
C0551,D5512,USES_DEVICE
C0551,I0110,USES_IP
C0551,I5511,USES_IP
C0551,I5512,USES_IP
C0551,P5510,HAS_PAYMENT_INSTRUMENT
C0551,P5511,HAS_PAYMENT_INSTRUMENT
C0552,D5520,USES_DEVICE
C0552,I5520,USES_IP
C0552,P5520,HAS_PAYMENT_INSTRUMENT
C0553,D5530,USES_DEVICE
C0553,D5531,USES_DEVICE
C0553,D5532,USES_DEVICE
C0553,I5530,USES_IP
C0553,I5531,USES_IP
C0553,P5530,HAS_PAYMENT_INSTRUMENT
C0553,P5531,HAS_PAYMENT_INSTRUMENT
C0554,D5540,USES_DEVICE
C0554,D5541,USES_DEVICE
C0554,I5540,USES_IP
C0554,P5540,HAS_PAYMENT_INSTRUMENT
C0555,D5550,USES_DEVICE
C0555,D5551,USES_DEVICE
C0555,D5552,USES_DEVICE
C0555,I5550,USES_IP
C0555,P5550,HAS_PAYMENT_INSTRUMENT
C0556,D5560,USES_DEVICE
C0556,I5560,USES_IP
C0556,I5561,USES_IP
C0556,P5560,HAS_PAYMENT_INSTRUMENT
C0556,P5561,HAS_PAYMENT_INSTRUMENT
C0557,D5570,USES_DEVICE
C0557,I5570,USES_IP
C0557,I5571,USES_IP
C0557,P5570,HAS_PAYMENT_INSTRUMENT
C0557,P5571,HAS_PAYMENT_INSTRUMENT
C0558,D5580,USES_DEVICE
C0558,D5581,USES_DEVICE
C0558,I5580,USES_IP
C0558,I5581,USES_IP
C0558,I5582,USES_IP
C0558,P5580,HAS_PAYMENT_INSTRUMENT
C0559,D5590,USES_DEVICE
C0559,I0111,USES_IP
C0559,I5591,USES_IP
C0559,I5592,USES_IP
C0559,P5590,HAS_PAYMENT_INSTRUMENT
C0559,P5591,HAS_PAYMENT_INSTRUMENT
C0560,D5600,USES_DEVICE
C0560,I5600,USES_IP
C0560,I5601,USES_IP
C0560,I5602,USES_IP
C0560,P5600,HAS_PAYMENT_INSTRUMENT
C0560,P5601,HAS_PAYMENT_INSTRUMENT
C0561,D5610,USES_DEVICE
C0561,D5611,USES_DEVICE
C0561,D5612,USES_DEVICE
C0561,I5610,USES_IP
C0561,I5611,USES_IP
C0561,I5612,USES_IP
C0561,P5610,HAS_PAYMENT_INSTRUMENT
C0561,P5611,HAS_PAYMENT_INSTRUMENT
C0562,D5620,USES_DEVICE
C0562,D5621,USES_DEVICE
C0562,D5622,USES_DEVICE
C0562,I5620,USES_IP
C0562,P5620,HAS_PAYMENT_INSTRUMENT
C0562,P5621,HAS_PAYMENT_INSTRUMENT
C0563,D5630,USES_DEVICE
C0563,D5631,USES_DEVICE
C0563,D5632,USES_DEVICE
C0563,I5630,USES_IP
C0563,P5630,HAS_PAYMENT_INSTRUMENT
C0564,D5640,USES_DEVICE
C0564,D5641,USES_DEVICE
C0564,D5642,USES_DEVICE
C0564,I5640,USES_IP
C0564,I5641,USES_IP
C0564,I5642,USES_IP
C0564,P5640,HAS_PAYMENT_INSTRUMENT
C0564,P5641,HAS_PAYMENT_INSTRUMENT
C0565,D5650,USES_DEVICE
C0565,D5651,USES_DEVICE
C0565,I5650,USES_IP
C0565,I0113,USES_IP
C0565,P5650,HAS_PAYMENT_INSTRUMENT
C0566,D5660,USES_DEVICE
C0566,I5660,USES_IP
C0566,P5660,HAS_PAYMENT_INSTRUMENT
C0566,P5661,HAS_PAYMENT_INSTRUMENT
C0567,D5670,USES_DEVICE
C0567,D5671,USES_DEVICE
C0567,D5672,USES_DEVICE
C0567,I5670,USES_IP
C0567,I5671,USES_IP
C0567,I5672,USES_IP
C0567,P5670,HAS_PAYMENT_INSTRUMENT
C0568,D5680,USES_DEVICE
C0568,I5680,USES_IP
C0568,P5680,HAS_PAYMENT_INSTRUMENT
C0568,P5681,HAS_PAYMENT_INSTRUMENT
C0569,D5690,USES_DEVICE
C0569,D5691,USES_DEVICE
C0569,D5692,USES_DEVICE
C0569,I5690,USES_IP
C0569,I5691,USES_IP
C0569,I5692,USES_IP
C0569,P5690,HAS_PAYMENT_INSTRUMENT
C0569,P5691,HAS_PAYMENT_INSTRUMENT
C0570,D5700,USES_DEVICE
C0570,D5701,USES_DEVICE
C0570,D5702,USES_DEVICE
C0570,I5700,USES_IP
C0570,I5701,USES_IP
C0570,I5702,USES_IP
C0570,P5700,HAS_PAYMENT_INSTRUMENT
C0570,P5701,HAS_PAYMENT_INSTRUMENT
C0571,D5710,USES_DEVICE
C0571,I5710,USES_IP
C0571,I5711,USES_IP
C0571,P5710,HAS_PAYMENT_INSTRUMENT
C0572,D5720,USES_DEVICE
C0572,I5720,USES_IP
C0572,P5720,HAS_PAYMENT_INSTRUMENT
C0573,D5730,USES_DEVICE
C0573,D5731,USES_DEVICE
C0573,D5732,USES_DEVICE
C0573,I5730,USES_IP
C0573,I5731,USES_IP
C0573,P5730,HAS_PAYMENT_INSTRUMENT
C0573,P5731,HAS_PAYMENT_INSTRUMENT
C0574,D5740,USES_DEVICE
C0574,D5741,USES_DEVICE
C0574,D5742,USES_DEVICE
C0574,I5740,USES_IP
C0574,I0114,USES_IP
C0574,P5740,HAS_PAYMENT_INSTRUMENT
C0575,D5750,USES_DEVICE
C0575,D5751,USES_DEVICE
C0575,I5750,USES_IP
C0575,I5751,USES_IP
C0575,I5752,USES_IP
C0575,P5750,HAS_PAYMENT_INSTRUMENT
C0575,P5751,HAS_PAYMENT_INSTRUMENT
C0576,D5760,USES_DEVICE
C0576,D5761,USES_DEVICE
C0576,I5760,USES_IP
C0576,I5761,USES_IP
C0576,P5760,HAS_PAYMENT_INSTRUMENT
C0577,D5770,USES_DEVICE
C0577,D5771,USES_DEVICE
C0577,D5772,USES_DEVICE
C0577,I5770,USES_IP
C0577,I5771,USES_IP
C0577,P5770,HAS_PAYMENT_INSTRUMENT
C0578,D5780,USES_DEVICE
C0578,D5781,USES_DEVICE
C0578,D5782,USES_DEVICE
C0578,I5780,USES_IP
C0578,I5781,USES_IP
C0578,P5780,HAS_PAYMENT_INSTRUMENT
C0579,D5790,USES_DEVICE
C0579,D5791,USES_DEVICE
C0579,I5790,USES_IP
C0579,I5791,USES_IP
C0579,P5790,HAS_PAYMENT_INSTRUMENT
C0580,D5800,USES_DEVICE
C0580,D5801,USES_DEVICE
C0580,D5802,USES_DEVICE
C0580,I5800,USES_IP
C0580,I5801,USES_IP
C0580,P5800,HAS_PAYMENT_INSTRUMENT
C0581,D5810,USES_DEVICE
C0581,I5810,USES_IP
C0581,P5810,HAS_PAYMENT_INSTRUMENT
C0581,P5811,HAS_PAYMENT_INSTRUMENT
C0582,D5820,USES_DEVICE
C0582,I5820,USES_IP
C0582,P5820,HAS_PAYMENT_INSTRUMENT
C0583,D5830,USES_DEVICE
C0583,D5831,USES_DEVICE
C0583,I0116,USES_IP
C0583,I5831,USES_IP
C0583,P5830,HAS_PAYMENT_INSTRUMENT
C0584,D5840,USES_DEVICE
C0584,D5841,USES_DEVICE
C0584,D5842,USES_DEVICE
C0584,I5840,USES_IP
C0584,P5840,HAS_PAYMENT_INSTRUMENT
C0584,P5841,HAS_PAYMENT_INSTRUMENT
C0585,D5850,USES_DEVICE
C0585,I0117,USES_IP
C0585,I5851,USES_IP
C0585,P5850,HAS_PAYMENT_INSTRUMENT
C0586,D5860,USES_DEVICE
C0586,D5861,USES_DEVICE
C0586,I5860,USES_IP
C0586,I5861,USES_IP
C0586,I5862,USES_IP
C0586,P5860,HAS_PAYMENT_INSTRUMENT
C0586,P5861,HAS_PAYMENT_INSTRUMENT
C0587,D5870,USES_DEVICE
C0587,D5871,USES_DEVICE
C0587,D5872,USES_DEVICE
C0587,I5870,USES_IP
C0587,I5871,USES_IP
C0587,I0117,USES_IP
C0587,P5870,HAS_PAYMENT_INSTRUMENT
C0588,D5880,USES_DEVICE
C0588,I5880,USES_IP
C0588,P5880,HAS_PAYMENT_INSTRUMENT
C0589,D5890,USES_DEVICE
C0589,D5891,USES_DEVICE
C0589,D5892,USES_DEVICE
C0589,I5890,USES_IP
C0589,P5890,HAS_PAYMENT_INSTRUMENT
C0589,P5891,HAS_PAYMENT_INSTRUMENT
C0590,D5900,USES_DEVICE
C0590,I5900,USES_IP
C0590,P5900,HAS_PAYMENT_INSTRUMENT
C0591,D5910,USES_DEVICE
C0591,D5911,USES_DEVICE
C0591,I5910,USES_IP
C0591,I0118,USES_IP
C0591,I5912,USES_IP
C0591,P5910,HAS_PAYMENT_INSTRUMENT
C0592,D5920,USES_DEVICE
C0592,I5920,USES_IP
C0592,I5921,USES_IP
C0592,P5920,HAS_PAYMENT_INSTRUMENT
C0592,P5921,HAS_PAYMENT_INSTRUMENT
C0593,D5930,USES_DEVICE
C0593,I5930,USES_IP
C0593,I5931,USES_IP
C0593,I5932,USES_IP
C0593,P5930,HAS_PAYMENT_INSTRUMENT
C0594,D5940,USES_DEVICE
C0594,D5941,USES_DEVICE
C0594,D5942,USES_DEVICE
C0594,I5940,USES_IP
C0594,I5941,USES_IP
C0594,I5942,USES_IP
C0594,P5940,HAS_PAYMENT_INSTRUMENT
C0595,D5950,USES_DEVICE
C0595,D5951,USES_DEVICE
C0595,I5950,USES_IP
C0595,I5951,USES_IP
C0595,I0119,USES_IP
C0595,P5950,HAS_PAYMENT_INSTRUMENT
C0596,D5960,USES_DEVICE
C0596,I5960,USES_IP
C0596,P5960,HAS_PAYMENT_INSTRUMENT
C0596,P5961,HAS_PAYMENT_INSTRUMENT
C0597,D5970,USES_DEVICE
C0597,D5971,USES_DEVICE
C0597,I5970,USES_IP
C0597,I5971,USES_IP
C0597,P5970,HAS_PAYMENT_INSTRUMENT
C0597,P5971,HAS_PAYMENT_INSTRUMENT
C0598,D5980,USES_DEVICE
C0598,D5981,USES_DEVICE
C0598,D5982,USES_DEVICE
C0598,I5980,USES_IP
C0598,P5980,HAS_PAYMENT_INSTRUMENT
C0598,P5981,HAS_PAYMENT_INSTRUMENT
C0599,D5990,USES_DEVICE
C0599,D5991,USES_DEVICE
C0599,D5992,USES_DEVICE
C0599,I5990,USES_IP
C0599,P5990,HAS_PAYMENT_INSTRUMENT
C0599,P5991,HAS_PAYMENT_INSTRUMENT
C0600,D6000,USES_DEVICE
C0600,I6000,USES_IP
C0600,I6001,USES_IP
C0600,I6002,USES_IP
C0600,P6000,HAS_PAYMENT_INSTRUMENT
C0601,D6010,USES_DEVICE
C0601,I6010,USES_IP
C0601,I6011,USES_IP
C0601,P6010,HAS_PAYMENT_INSTRUMENT
C0602,D6020,USES_DEVICE
C0602,D6021,USES_DEVICE
C0602,D6022,USES_DEVICE
C0602,I6020,USES_IP
C0602,P6020,HAS_PAYMENT_INSTRUMENT
C0602,P6021,HAS_PAYMENT_INSTRUMENT
C0603,D6030,USES_DEVICE
C0603,I6030,USES_IP
C0603,I6031,USES_IP
C0603,P6030,HAS_PAYMENT_INSTRUMENT
C0603,P6031,HAS_PAYMENT_INSTRUMENT
C0604,D6040,USES_DEVICE
C0604,D6041,USES_DEVICE
C0604,D6042,USES_DEVICE
C0604,I6040,USES_IP
C0604,I6041,USES_IP
C0604,I6042,USES_IP
C0604,P6040,HAS_PAYMENT_INSTRUMENT
C0605,D6050,USES_DEVICE
C0605,I0121,USES_IP
C0605,I6051,USES_IP
C0605,I0121,USES_IP
C0605,P6050,HAS_PAYMENT_INSTRUMENT
C0606,D6060,USES_DEVICE
C0606,D6061,USES_DEVICE
C0606,I6060,USES_IP
C0606,I6061,USES_IP
C0606,I6062,USES_IP
C0606,P6060,HAS_PAYMENT_INSTRUMENT
C0606,P6061,HAS_PAYMENT_INSTRUMENT
C0607,D6070,USES_DEVICE
C0607,D6071,USES_DEVICE
C0607,D6072,USES_DEVICE
C0607,I0121,USES_IP
C0607,I6071,USES_IP
C0607,P6070,HAS_PAYMENT_INSTRUMENT
C0608,D6080,USES_DEVICE
C0608,D6081,USES_DEVICE
C0608,I6080,USES_IP
C0608,P6080,HAS_PAYMENT_INSTRUMENT
C0609,D6090,USES_DEVICE
C0609,I6090,USES_IP
C0609,I6091,USES_IP
C0609,I6092,USES_IP
C0609,P6090,HAS_PAYMENT_INSTRUMENT
C0610,D6100,USES_DEVICE
C0610,D6101,USES_DEVICE
C0610,I6100,USES_IP
C0610,I6101,USES_IP
C0610,I6102,USES_IP
C0610,P6100,HAS_PAYMENT_INSTRUMENT
C0611,D6110,USES_DEVICE
C0611,I6110,USES_IP
C0611,I6111,USES_IP
C0611,P6110,HAS_PAYMENT_INSTRUMENT
C0612,D6120,USES_DEVICE
C0612,D6121,USES_DEVICE
C0612,I6120,USES_IP
C0612,I6121,USES_IP
C0612,I6122,USES_IP
C0612,P6120,HAS_PAYMENT_INSTRUMENT
C0613,D6130,USES_DEVICE
C0613,D6131,USES_DEVICE
C0613,D6132,USES_DEVICE
C0613,I6130,USES_IP
C0613,P6130,HAS_PAYMENT_INSTRUMENT
C0613,P6131,HAS_PAYMENT_INSTRUMENT
C0614,D6140,USES_DEVICE
C0614,D6141,USES_DEVICE
C0614,D6142,USES_DEVICE
C0614,I6140,USES_IP
C0614,I6141,USES_IP
C0614,I6142,USES_IP
C0614,P6140,HAS_PAYMENT_INSTRUMENT
C0615,D6150,USES_DEVICE
C0615,D6151,USES_DEVICE
C0615,D6152,USES_DEVICE
C0615,I6150,USES_IP
C0615,I6151,USES_IP
C0615,P6150,HAS_PAYMENT_INSTRUMENT
C0616,D6160,USES_DEVICE
C0616,D6161,USES_DEVICE
C0616,I6160,USES_IP
C0616,I0123,USES_IP
C0616,P6160,HAS_PAYMENT_INSTRUMENT
C0617,D6170,USES_DEVICE
C0617,D6171,USES_DEVICE
C0617,I6170,USES_IP
C0617,I0123,USES_IP
C0617,P6170,HAS_PAYMENT_INSTRUMENT
C0618,D6180,USES_DEVICE
C0618,D6181,USES_DEVICE
C0618,I6180,USES_IP
C0618,P6180,HAS_PAYMENT_INSTRUMENT
C0619,D6190,USES_DEVICE
C0619,D6191,USES_DEVICE
C0619,D6192,USES_DEVICE
C0619,I6190,USES_IP
C0619,I6191,USES_IP
C0619,I6192,USES_IP
C0619,P6190,HAS_PAYMENT_INSTRUMENT
C0620,D6200,USES_DEVICE
C0620,I0124,USES_IP
C0620,P6200,HAS_PAYMENT_INSTRUMENT
C0620,P6201,HAS_PAYMENT_INSTRUMENT
C0621,D6210,USES_DEVICE
C0621,D6211,USES_DEVICE
C0621,I6210,USES_IP
C0621,P6210,HAS_PAYMENT_INSTRUMENT
C0622,D6220,USES_DEVICE
C0622,D6221,USES_DEVICE
C0622,D6222,USES_DEVICE
C0622,I6220,USES_IP
C0622,I6221,USES_IP
C0622,I6222,USES_IP
C0622,P6220,HAS_PAYMENT_INSTRUMENT
C0622,P6221,HAS_PAYMENT_INSTRUMENT
C0623,D6230,USES_DEVICE
C0623,D6231,USES_DEVICE
C0623,D6232,USES_DEVICE
C0623,I6230,USES_IP
C0623,I0124,USES_IP
C0623,P6230,HAS_PAYMENT_INSTRUMENT
C0623,P6231,HAS_PAYMENT_INSTRUMENT
C0624,D6240,USES_DEVICE
C0624,I6240,USES_IP
C0624,I0124,USES_IP
C0624,I6242,USES_IP
C0624,P6240,HAS_PAYMENT_INSTRUMENT
C0625,D6250,USES_DEVICE
C0625,D6251,USES_DEVICE
C0625,I6250,USES_IP
C0625,P6250,HAS_PAYMENT_INSTRUMENT
C0625,P6251,HAS_PAYMENT_INSTRUMENT
C0626,D6260,USES_DEVICE
C0626,D6261,USES_DEVICE
C0626,I0125,USES_IP
C0626,I6261,USES_IP
C0626,P6260,HAS_PAYMENT_INSTRUMENT
C0626,P6261,HAS_PAYMENT_INSTRUMENT
C0627,D6270,USES_DEVICE
C0627,I6270,USES_IP
C0627,I6271,USES_IP
C0627,P6270,HAS_PAYMENT_INSTRUMENT
C0628,D6280,USES_DEVICE
C0628,D6281,USES_DEVICE
C0628,I6280,USES_IP
C0628,I6281,USES_IP
C0628,P6280,HAS_PAYMENT_INSTRUMENT
C0629,D6290,USES_DEVICE
C0629,D6291,USES_DEVICE
C0629,D6292,USES_DEVICE
C0629,I6290,USES_IP
C0629,I6291,USES_IP
C0629,I0125,USES_IP
C0629,P6290,HAS_PAYMENT_INSTRUMENT
C0629,P6291,HAS_PAYMENT_INSTRUMENT
C0630,D6300,USES_DEVICE
C0630,I6300,USES_IP
C0630,P6300,HAS_PAYMENT_INSTRUMENT
C0631,D6310,USES_DEVICE
C0631,D6311,USES_DEVICE
C0631,I6310,USES_IP
C0631,P6310,HAS_PAYMENT_INSTRUMENT
C0631,P6311,HAS_PAYMENT_INSTRUMENT
C0632,D6320,USES_DEVICE
C0632,D6321,USES_DEVICE
C0632,D6322,USES_DEVICE
C0632,I6320,USES_IP
C0632,I6321,USES_IP
C0632,I6322,USES_IP
C0632,P6320,HAS_PAYMENT_INSTRUMENT
C0632,P6321,HAS_PAYMENT_INSTRUMENT
C0633,D6330,USES_DEVICE
C0633,D6331,USES_DEVICE
C0633,I6330,USES_IP
C0633,P6330,HAS_PAYMENT_INSTRUMENT
C0634,D6340,USES_DEVICE
C0634,D6341,USES_DEVICE
C0634,D6342,USES_DEVICE
C0634,I0126,USES_IP
C0634,I6341,USES_IP
C0634,P6340,HAS_PAYMENT_INSTRUMENT
C0634,P6341,HAS_PAYMENT_INSTRUMENT
C0635,D6350,USES_DEVICE
C0635,D6351,USES_DEVICE
C0635,D6352,USES_DEVICE
C0635,I6350,USES_IP
C0635,I6351,USES_IP
C0635,P6350,HAS_PAYMENT_INSTRUMENT
C0636,D6360,USES_DEVICE
C0636,D6361,USES_DEVICE
C0636,D6362,USES_DEVICE
C0636,I6360,USES_IP
C0636,P6360,HAS_PAYMENT_INSTRUMENT
C0636,P6361,HAS_PAYMENT_INSTRUMENT
C0637,D6370,USES_DEVICE
C0637,I6370,USES_IP
C0637,I6371,USES_IP
C0637,I6372,USES_IP
C0637,P6370,HAS_PAYMENT_INSTRUMENT
C0638,D6380,USES_DEVICE
C0638,D6381,USES_DEVICE
C0638,I6380,USES_IP
C0638,I6381,USES_IP
C0638,P6380,HAS_PAYMENT_INSTRUMENT
C0638,P6381,HAS_PAYMENT_INSTRUMENT
C0639,D6390,USES_DEVICE
C0639,D6391,USES_DEVICE
C0639,D6392,USES_DEVICE
C0639,I6390,USES_IP
C0639,I6391,USES_IP
C0639,I6392,USES_IP
C0639,P6390,HAS_PAYMENT_INSTRUMENT
C0640,D6400,USES_DEVICE
C0640,I6400,USES_IP
C0640,I6401,USES_IP
C0640,I6402,USES_IP
C0640,P6400,HAS_PAYMENT_INSTRUMENT
C0640,P6401,HAS_PAYMENT_INSTRUMENT
C0641,D6410,USES_DEVICE
C0641,D6411,USES_DEVICE
C0641,I6410,USES_IP
C0641,P6410,HAS_PAYMENT_INSTRUMENT
C0642,D6420,USES_DEVICE
C0642,D6421,USES_DEVICE
C0642,I6420,USES_IP
C0642,I6421,USES_IP
C0642,P6420,HAS_PAYMENT_INSTRUMENT
C0643,D6430,USES_DEVICE
C0643,I6430,USES_IP
C0643,I6431,USES_IP
C0643,I6432,USES_IP
C0643,P6430,HAS_PAYMENT_INSTRUMENT
C0644,D6440,USES_DEVICE
C0644,D6441,USES_DEVICE
C0644,I0128,USES_IP
C0644,P6440,HAS_PAYMENT_INSTRUMENT
C0645,D6450,USES_DEVICE
C0645,D6451,USES_DEVICE
C0645,I6450,USES_IP
C0645,I6451,USES_IP
C0645,P6450,HAS_PAYMENT_INSTRUMENT
C0645,P6451,HAS_PAYMENT_INSTRUMENT
C0646,D6460,USES_DEVICE
C0646,I6460,USES_IP
C0646,P6460,HAS_PAYMENT_INSTRUMENT
C0646,P6461,HAS_PAYMENT_INSTRUMENT
C0647,D6470,USES_DEVICE
C0647,D6471,USES_DEVICE
C0647,D6472,USES_DEVICE
C0647,I6470,USES_IP
C0647,I0129,USES_IP
C0647,I6472,USES_IP
C0647,P6470,HAS_PAYMENT_INSTRUMENT
C0648,D6480,USES_DEVICE
C0648,I0129,USES_IP
C0648,P6480,HAS_PAYMENT_INSTRUMENT
C0649,D6490,USES_DEVICE
C0649,I6490,USES_IP
C0649,P6490,HAS_PAYMENT_INSTRUMENT
C0649,P6491,HAS_PAYMENT_INSTRUMENT
C0650,D6500,USES_DEVICE
C0650,D6501,USES_DEVICE
C0650,D6502,USES_DEVICE
C0650,I6500,USES_IP
C0650,I0130,USES_IP
C0650,I6502,USES_IP
C0650,P6500,HAS_PAYMENT_INSTRUMENT
C0651,D6510,USES_DEVICE
C0651,I6510,USES_IP
C0651,P6510,HAS_PAYMENT_INSTRUMENT
C0651,P6511,HAS_PAYMENT_INSTRUMENT
C0652,D6520,USES_DEVICE
C0652,I6520,USES_IP
C0652,P6520,HAS_PAYMENT_INSTRUMENT
C0652,P6521,HAS_PAYMENT_INSTRUMENT
C0653,D6530,USES_DEVICE
C0653,I6530,USES_IP
C0653,P6530,HAS_PAYMENT_INSTRUMENT
C0654,D6540,USES_DEVICE
C0654,I6540,USES_IP
C0654,I6541,USES_IP
C0654,I6542,USES_IP
C0654,P6540,HAS_PAYMENT_INSTRUMENT
C0654,P6541,HAS_PAYMENT_INSTRUMENT
C0655,D6550,USES_DEVICE
C0655,D6551,USES_DEVICE
C0655,D6552,USES_DEVICE
C0655,I6550,USES_IP
C0655,I6551,USES_IP
C0655,P6550,HAS_PAYMENT_INSTRUMENT
C0656,D6560,USES_DEVICE
C0656,D6561,USES_DEVICE
C0656,I6560,USES_IP
C0656,I6561,USES_IP
C0656,P6560,HAS_PAYMENT_INSTRUMENT
C0657,D6570,USES_DEVICE
C0657,D6571,USES_DEVICE
C0657,D6572,USES_DEVICE
C0657,I6570,USES_IP
C0657,I6571,USES_IP
C0657,P6570,HAS_PAYMENT_INSTRUMENT
C0657,P6571,HAS_PAYMENT_INSTRUMENT
C0658,D6580,USES_DEVICE
